"","decision","company_name","prob"
"1143",0,"1143",0.054
"1144",1,"1144",0.561
"1145",0,"1145",0.057
"1146",0,"1146",0.071
"1147",1,"1147",0.146
"1148",0,"1148",0.041
"1149",0,"1149",0.023
"1150",0,"1150",0.032
"1151",0,"1151",0.083
"1152",0,"1152",0.047
"1153",0,"1153",0.036
"1154",0,"1154",0.003
"1155",0,"1155",0.043
"1156",0,"1156",0.021
"1157",0,"1157",0.08
"1158",0,"1158",0.002
"1159",0,"1159",0.009
"1160",0,"1160",0.03
"1161",0,"1161",0.011
"1162",0,"1162",0.047
"1163",0,"1163",0.025
"1164",0,"1164",0.062
"1165",0,"1165",0.095
"1166",0,"1166",0.002
"1167",0,"1167",0.011
"1168",0,"1168",0.049
"1169",0,"1169",0.012
"1170",1,"1170",0.106
"1171",1,"1171",0.307
"1172",1,"1172",0.364
"1173",0,"1173",0.008
"1174",0,"1174",0.012
"1175",0,"1175",0.006
"1176",1,"1176",0.107
"1177",0,"1177",0.002
"1178",0,"1178",0.011
"1179",0,"1179",0.004
"1180",1,"1180",0.21
"1181",0,"1181",0.049
"1182",0,"1182",0.04
"1183",0,"1183",0.096
"1184",0,"1184",0.091
"1185",0,"1185",0.018
"1186",1,"1186",0.103
"1187",0,"1187",0.022
"1188",1,"1188",0.181
"1189",0,"1189",0.006
"1190",1,"1190",0.287
"1191",1,"1191",0.116
"1192",1,"1192",0.73
"1193",1,"1193",0.209
"1194",0,"1194",0.054
"1195",1,"1195",0.104
"1196",0,"1196",0.007
"1197",0,"1197",0.063
"1198",1,"1198",0.804
"1199",0,"1199",0.036
"1200",1,"1200",0.207
"1201",0,"1201",0.089
"1202",0,"1202",0.041
"1203",1,"1203",0.178
"1204",0,"1204",0.054
"1205",0,"1205",0.007
"1206",0,"1206",0.006
"1207",1,"1207",0.163
"1208",0,"1208",0.027
"1209",1,"1209",0.145
"1210",0,"1210",0.094
"1211",0,"1211",0.004
"1212",0,"1212",0.047
"1213",0,"1213",0.039
"1214",0,"1214",0.012
"1215",0,"1215",0.094
"1216",0,"1216",0.016
"1217",1,"1217",0.351
"1218",0,"1218",0.006
"1219",0,"1219",0.061
"1220",0,"1220",0.047
"1221",0,"1221",0.033
"1222",0,"1222",0.021
"1223",0,"1223",0.006
"1224",0,"1224",0.025
"1225",1,"1225",0.157
"1226",0,"1226",0.004
"1227",1,"1227",0.158
"1228",0,"1228",0
"1229",0,"1229",0.003
"1230",1,"1230",0.181
"1231",0,"1231",0.018
"1232",0,"1232",0.005
"1233",1,"1233",0.355
"1234",1,"1234",0.231
"1235",0,"1235",0.026
"1236",1,"1236",0.225
"1237",0,"1237",0.081
"1238",0,"1238",0.011
"1239",1,"1239",0.099
"1240",0,"1240",0.007
"1241",0,"1241",0.019
"1242",0,"1242",0.004
"1243",1,"1243",0.412
"1244",0,"1244",0.063
"1245",0,"1245",0.088
"1246",0,"1246",0.083
"1247",0,"1247",0.025
"1248",0,"1248",0.011
"1249",0,"1249",0.034
"1250",0,"1250",0.068
"1251",1,"1251",0.238
"1252",1,"1252",0.107
"1253",1,"1253",0.433
"1254",0,"1254",0.024
"1255",0,"1255",0.071
"1256",0,"1256",0.013
"1257",0,"1257",0.001
"1258",0,"1258",0.053
"1259",0,"1259",0.067
"1260",0,"1260",0.026
"1261",0,"1261",0.003
"1262",0,"1262",0.033
"1263",0,"1263",0.002
"1264",1,"1264",0.128
"1265",0,"1265",0.001
"1266",0,"1266",0.012
"1267",0,"1267",0.002
"1268",0,"1268",0.023
"1269",0,"1269",0.044
"1270",0,"1270",0.001
"1271",0,"1271",0.015
"1272",1,"1272",0.11
"1273",0,"1273",0.001
"1274",0,"1274",0.036
"1275",0,"1275",0.058
"1276",0,"1276",0.003
"1277",0,"1277",0.043
"1278",1,"1278",0.105
"1279",0,"1279",0.017
"1280",1,"1280",0.387
"1281",1,"1281",0.165
"1282",1,"1282",0.115
"1283",0,"1283",0.031
"1284",0,"1284",0.015
"1285",1,"1285",0.121
"1286",0,"1286",0.032
"1287",0,"1287",0.047
"1288",0,"1288",0.013
"1289",0,"1289",0.062
"1290",0,"1290",0.021
"1291",1,"1291",0.135
"1292",0,"1292",0.023
"1293",0,"1293",0.004
"1294",0,"1294",0.07
"1295",1,"1295",0.193
"1296",0,"1296",0.037
"1297",0,"1297",0.035
"1298",0,"1298",0.002
"1299",0,"1299",0.081
"1300",0,"1300",0.02
"1301",0,"1301",0.025
"1302",0,"1302",0.016
"1303",0,"1303",0.052
"1304",0,"1304",0.021
"1305",0,"1305",0.051
"1306",0,"1306",0.01
"1307",0,"1307",0.001
"1308",0,"1308",0.003
"1309",0,"1309",0.028
"1310",0,"1310",0.076
"1311",0,"1311",0.009
"1312",0,"1312",0.044
"1313",0,"1313",0.003
"1314",0,"1314",0.004
"1315",0,"1315",0
"1316",0,"1316",0.05
"1317",1,"1317",0.17
"1318",0,"1318",0.014
"1319",0,"1319",0.019
"1320",1,"1320",0.287
"1321",0,"1321",0.079
"1322",0,"1322",0
"1323",0,"1323",0.003
"1324",0,"1324",0.019
"1325",0,"1325",0.003
"1326",0,"1326",0.004
"1327",0,"1327",0.012
"1328",0,"1328",0.054
"1329",0,"1329",0.038
"1330",0,"1330",0.037
"1331",0,"1331",0.095
"1332",1,"1332",0.124
"1333",0,"1333",0.004
"1334",1,"1334",0.111
"1335",1,"1335",0.396
"1336",0,"1336",0.037
"1337",0,"1337",0.02
"1338",0,"1338",0.015
"1339",1,"1339",0.186
"1340",0,"1340",0.034
"1341",0,"1341",0.033
"1342",0,"1342",0.002
"1343",1,"1343",0.104
"1344",0,"1344",0.085
"1345",0,"1345",0.021
"1346",0,"1346",0.05
"1347",0,"1347",0.083
"1348",1,"1348",0.201
"1349",0,"1349",0.071
"1350",1,"1350",0.174
"1351",0,"1351",0.001
"1352",1,"1352",0.255
"1353",0,"1353",0.036
"1354",1,"1354",0.127
"1355",0,"1355",0.015
"1356",0,"1356",0.02
"1357",0,"1357",0.03
"1358",0,"1358",0.012
"1359",0,"1359",0.029
"1360",0,"1360",0.06
"1361",0,"1361",0.012
"1362",0,"1362",0.002
"1363",0,"1363",0.003
"1364",0,"1364",0.068
"1365",0,"1365",0.009
"1366",0,"1366",0.053
"1367",0,"1367",0.034
"1368",0,"1368",0.019
"1369",1,"1369",0.339
"1370",0,"1370",0.033
"1371",0,"1371",0.016
"1372",0,"1372",0.033
"1373",1,"1373",0.145
"1374",0,"1374",0.011
"1375",0,"1375",0.009
"1376",0,"1376",0.023
"1377",0,"1377",0.012
"1378",0,"1378",0.045
"1379",0,"1379",0.004
"1380",0,"1380",0.063
"1381",1,"1381",0.181
"1382",1,"1382",0.148
"1383",0,"1383",0.018
"1384",1,"1384",0.125
"1385",0,"1385",0.008
"1386",0,"1386",0.054
"1387",0,"1387",0.041
"1388",1,"1388",0.159
"1389",0,"1389",0.066
"1390",0,"1390",0.003
"1391",0,"1391",0.035
"1392",0,"1392",0.065
"1393",1,"1393",0.214
"1394",1,"1394",0.437
"1395",1,"1395",0.097
"1396",0,"1396",0.041
"1397",0,"1397",0.047
"1398",0,"1398",0.009
"1399",0,"1399",0.001
"1400",0,"1400",0.009
"1401",0,"1401",0.007
"1402",0,"1402",0.053
"1403",0,"1403",0.023
"1404",0,"1404",0.064
"1405",0,"1405",0.012
"1406",1,"1406",0.106
"1407",0,"1407",0.004
"1408",1,"1408",0.186
"1409",0,"1409",0.094
"1410",0,"1410",0.011
"1411",0,"1411",0.087
"1412",0,"1412",0.016
"1413",0,"1413",0.059
"1414",0,"1414",0.085
"1415",0,"1415",0.02
"1416",0,"1416",0.02
"1417",0,"1417",0.016
"1418",1,"1418",0.285
"1419",0,"1419",0.027
"1420",0,"1420",0
"1421",1,"1421",0.113
"1422",0,"1422",0.004
"1423",0,"1423",0.019
"1424",0,"1424",0.004
"1425",0,"1425",0.018
"1426",0,"1426",0.01
"1427",1,"1427",0.316
"1428",0,"1428",0.03
"1429",0,"1429",0.072
"1430",0,"1430",0.019
"1431",1,"1431",0.268
"1432",0,"1432",0.066
"1433",0,"1433",0.002
"1434",0,"1434",0.049
"1435",1,"1435",0.112
"1436",1,"1436",0.503
"1437",1,"1437",0.108
"1438",1,"1438",0.143
"1439",0,"1439",0.013
"1440",0,"1440",0.077
"1441",0,"1441",0.003
"1442",1,"1442",0.4
"1443",0,"1443",0.009
"1444",0,"1444",0.012
"1445",0,"1445",0.039
"1446",0,"1446",0.033
"1447",0,"1447",0.029
"1448",1,"1448",0.241
"1449",1,"1449",0.154
"1450",0,"1450",0.013
"1451",0,"1451",0.028
"1452",0,"1452",0.007
"1453",0,"1453",0.002
"1454",1,"1454",0.171
"1455",0,"1455",0.004
"1456",1,"1456",0.12
"1457",0,"1457",0.003
"1458",0,"1458",0.026
"1459",0,"1459",0.06
"1460",0,"1460",0.063
"1461",0,"1461",0.013
"1462",0,"1462",0.08
"1463",0,"1463",0.035
"1464",1,"1464",0.289
"1465",0,"1465",0.007
"1466",0,"1466",0.012
"1467",0,"1467",0.004
"1468",0,"1468",0.015
"1469",1,"1469",0.187
"1470",0,"1470",0.022
"1471",0,"1471",0.01
"1472",0,"1472",0.025
"1473",0,"1473",0.054
"1474",0,"1474",0.002
"1475",0,"1475",0.073
"1476",0,"1476",0.009
"1477",0,"1477",0.006
"1478",1,"1478",0.153
"1479",0,"1479",0.001
"1480",0,"1480",0.015
"1481",0,"1481",0.036
"1482",0,"1482",0
"1483",0,"1483",0.017
"1484",0,"1484",0.041
"1485",0,"1485",0.024
"1486",0,"1486",0.043
"1487",0,"1487",0.009
"1488",1,"1488",0.215
"1489",0,"1489",0.013
"1490",1,"1490",0.125
"1491",0,"1491",0.013
"1492",0,"1492",0.042
"1493",0,"1493",0.008
"1494",0,"1494",0.028
"1495",1,"1495",0.628
"1496",0,"1496",0.013
"1497",0,"1497",0.007
"1498",0,"1498",0.086
"1499",0,"1499",0.009
"1500",1,"1500",0.124
"1501",0,"1501",0.035
"1502",0,"1502",0.044
"1503",0,"1503",0.053
"1504",0,"1504",0.044
"1505",0,"1505",0.053
"1506",0,"1506",0.003
"1507",1,"1507",0.348
"1508",1,"1508",0.484
"1509",1,"1509",0.114
"1510",0,"1510",0.007
"1511",0,"1511",0.009
"1512",0,"1512",0.001
"1513",0,"1513",0.034
"1514",0,"1514",0.004
"1515",1,"1515",0.222
"1516",0,"1516",0.016
"1517",0,"1517",0.077
"1518",0,"1518",0.038
"1519",0,"1519",0.016
"1520",0,"1520",0.015
"1521",1,"1521",0.258
"1522",0,"1522",0.082
"1523",0,"1523",0.064
"1524",1,"1524",0.159
"1525",1,"1525",0.293
"1526",0,"1526",0.003
"1527",1,"1527",0.146
"1528",0,"1528",0.01
"1529",1,"1529",0.182
"1530",0,"1530",0.003
"1531",1,"1531",0.125
"1532",0,"1532",0.051
"1533",1,"1533",0.246
"1534",0,"1534",0.014
"1535",0,"1535",0.024
"1536",0,"1536",0.022
"1537",0,"1537",0.008
"1538",0,"1538",0.005
"1539",0,"1539",0.012
"1540",0,"1540",0.01
"1541",0,"1541",0.001
"1542",0,"1542",0.001
"1543",1,"1543",0.595
"1544",0,"1544",0.063
"1545",0,"1545",0.003
"1546",1,"1546",0.267
"1547",0,"1547",0.078
"1548",0,"1548",0.002
"1549",0,"1549",0.037
"1550",0,"1550",0.061
"1551",0,"1551",0.05
"1552",0,"1552",0.004
"1553",0,"1553",0.034
"1554",0,"1554",0.019
"1555",0,"1555",0.079
"1556",0,"1556",0.017
"1557",1,"1557",0.401
"1558",0,"1558",0.025
"1559",0,"1559",0.015
"1560",0,"1560",0
"1561",1,"1561",0.124
"1562",0,"1562",0.013
"1563",0,"1563",0.019
"1564",0,"1564",0.003
"1565",0,"1565",0.027
"1566",1,"1566",0.164
"1567",0,"1567",0.006
"1568",0,"1568",0.05
"1569",0,"1569",0.07
"1570",1,"1570",0.141
"1571",0,"1571",0.029
"1572",0,"1572",0.004
"1573",0,"1573",0.084
"1574",0,"1574",0.09
"1575",0,"1575",0.035
"1576",0,"1576",0.054
"1577",0,"1577",0.004
"1578",0,"1578",0.014
"1579",1,"1579",0.147
"1580",1,"1580",0.309
"1581",1,"1581",0.459
"1582",0,"1582",0.001
"1583",0,"1583",0.026
"1584",0,"1584",0.037
"1585",0,"1585",0.057
"1586",0,"1586",0.008
"1587",1,"1587",0.142
"1588",0,"1588",0.004
"1589",0,"1589",0.005
"1590",1,"1590",0.157
"1591",1,"1591",0.135
"1592",1,"1592",0.36
"1593",0,"1593",0.002
"1594",0,"1594",0.009
"1595",1,"1595",0.101
"1596",0,"1596",0.081
"1597",1,"1597",0.233
"1598",0,"1598",0.045
"1599",0,"1599",0.017
"1600",0,"1600",0.002
"1601",0,"1601",0.021
"1602",0,"1602",0.005
"1603",0,"1603",0.041
"1604",1,"1604",0.396
"1605",0,"1605",0.031
"1606",1,"1606",0.205
"1607",1,"1607",0.097
"1608",0,"1608",0.031
"1609",0,"1609",0.029
"1610",0,"1610",0.009
"1611",1,"1611",0.188
"1612",0,"1612",0.035
"1613",0,"1613",0.034
"1614",1,"1614",0.224
"1615",0,"1615",0.072
"1616",0,"1616",0.007
"1617",0,"1617",0.013
"1618",0,"1618",0.014
"1619",1,"1619",0.122
"1620",0,"1620",0.048
"1621",0,"1621",0.009
"1622",1,"1622",0.154
"1623",0,"1623",0.052
"1624",0,"1624",0.09
"1625",0,"1625",0.003
"1626",0,"1626",0
"1627",0,"1627",0.07
"1628",0,"1628",0.005
"1629",1,"1629",0.422
"1630",0,"1630",0.094
"1631",1,"1631",0.215
"1632",0,"1632",0.035
"1633",0,"1633",0.008
"1634",0,"1634",0.044
"1635",0,"1635",0.057
"1636",1,"1636",0.135
"1637",0,"1637",0.052
"1638",1,"1638",0.343
"1639",0,"1639",0.043
"1640",0,"1640",0.012
"1641",0,"1641",0
"1642",0,"1642",0.012
"1643",0,"1643",0.033
"1644",0,"1644",0.025
"1645",0,"1645",0
"1646",0,"1646",0.004
"1647",0,"1647",0.02
"1648",0,"1648",0.013
"1649",0,"1649",0.019
"1650",0,"1650",0.009
"1651",1,"1651",0.135
"1652",0,"1652",0.006
"1653",0,"1653",0.004
"1654",0,"1654",0.004
"1655",1,"1655",0.111
"1656",0,"1656",0.069
"1657",0,"1657",0.016
"1658",0,"1658",0.008
"1659",1,"1659",0.132
"1660",0,"1660",0.05
"1661",1,"1661",0.572
"1662",0,"1662",0.092
"1663",0,"1663",0.013
"1664",0,"1664",0.062
"1665",1,"1665",0.126
"1666",0,"1666",0.077
"1667",0,"1667",0.026
"1668",0,"1668",0.017
"1669",0,"1669",0.001
"1670",0,"1670",0.008
"1671",0,"1671",0.03
"1672",0,"1672",0.031
"1673",1,"1673",0.354
"1674",0,"1674",0.001
"1675",0,"1675",0.017
"1676",0,"1676",0.009
"1677",0,"1677",0.024
"1678",1,"1678",0.11
"1679",1,"1679",0.152
"1680",0,"1680",0.068
"1681",0,"1681",0.009
"1682",1,"1682",0.271
"1683",0,"1683",0.01
"1684",0,"1684",0.019
"1685",0,"1685",0.037
"1686",0,"1686",0.027
"1687",0,"1687",0.006
"1688",0,"1688",0.013
"1689",0,"1689",0.049
"1690",0,"1690",0.056
"1691",0,"1691",0.048
"1692",0,"1692",0.027
"1693",0,"1693",0.007
"1694",0,"1694",0.028
"1695",0,"1695",0.007
"1696",0,"1696",0.013
"1697",1,"1697",0.129
"1698",0,"1698",0.068
"1699",0,"1699",0.042
"1700",0,"1700",0.031
"1701",0,"1701",0.009
"1702",0,"1702",0.017
"1703",0,"1703",0.014
"1704",1,"1704",0.101
"1705",1,"1705",0.132
"1706",0,"1706",0.071
"1707",1,"1707",0.107
"1708",0,"1708",0.006
"1709",0,"1709",0.069
"1710",0,"1710",0.023
"1711",0,"1711",0.022
"1712",0,"1712",0.044
"1713",1,"1713",0.108
"1714",0,"1714",0.024
"1715",1,"1715",0.344
"1716",1,"1716",0.1
"1717",0,"1717",0
"1718",1,"1718",0.118
"1719",0,"1719",0.006
"1720",0,"1720",0.035
"1721",1,"1721",0.108
"1722",0,"1722",0.016
"1723",1,"1723",0.164
"1724",0,"1724",0.003
"1725",0,"1725",0.026
"1726",0,"1726",0.024
"1727",0,"1727",0.017
"1728",0,"1728",0.011
"1729",0,"1729",0.005
"1730",0,"1730",0.002
"1731",0,"1731",0.037
"1732",1,"1732",0.316
"1733",0,"1733",0.026
"1734",0,"1734",0.071
"1735",0,"1735",0.005
"1736",1,"1736",0.221
"1737",0,"1737",0.065
"1738",0,"1738",0.001
"1739",1,"1739",0.143
"1740",0,"1740",0.029
"1741",0,"1741",0.009
"1742",1,"1742",0.112
"1743",0,"1743",0.021
"1744",1,"1744",0.314
"1745",1,"1745",0.19
"1746",0,"1746",0.096
"1747",0,"1747",0.031
"1748",0,"1748",0.057
"1749",0,"1749",0.071
"1750",1,"1750",0.108
"1751",0,"1751",0.021
"1752",0,"1752",0.009
"1753",1,"1753",0.259
"1754",0,"1754",0.007
"1755",1,"1755",0.164
"1756",1,"1756",0.384
"1757",1,"1757",0.277
"1758",0,"1758",0.007
"1759",0,"1759",0.038
"1760",1,"1760",0.246
"1761",1,"1761",0.127
"1762",0,"1762",0.016
"1763",1,"1763",0.335
"1764",0,"1764",0.031
"1765",0,"1765",0.011
"1766",0,"1766",0.034
"1767",0,"1767",0.054
"1768",1,"1768",0.432
"1769",0,"1769",0.033
"1770",0,"1770",0.08
"1771",0,"1771",0.054
"1772",0,"1772",0.017
"1773",0,"1773",0.028
"1774",0,"1774",0.009
"1775",0,"1775",0.037
"1776",0,"1776",0.095
"1777",0,"1777",0.007
"1778",0,"1778",0.054
"1779",0,"1779",0.048
"1780",0,"1780",0.043
"1781",0,"1781",0.087
"1782",0,"1782",0.003
"1783",0,"1783",0.002
"1784",0,"1784",0.017
"1785",1,"1785",0.22
"1786",1,"1786",0.313
"1787",0,"1787",0.036
"1788",1,"1788",0.189
"1789",0,"1789",0.041
"1790",0,"1790",0.004
"1791",0,"1791",0.051
"1792",0,"1792",0.012
"1793",0,"1793",0.03
"1794",1,"1794",0.213
"1795",0,"1795",0.007
"1796",0,"1796",0.073
"1797",0,"1797",0.051
"1798",0,"1798",0.01
"1799",1,"1799",0.179
"1800",1,"1800",0.261
"1801",0,"1801",0.003
"1802",0,"1802",0.021
"1803",0,"1803",0.04
"1804",0,"1804",0.007
"1805",0,"1805",0.085
"1806",0,"1806",0.001
"1807",0,"1807",0.054
"1808",0,"1808",0.048
"1809",1,"1809",0.121
"1810",1,"1810",0.302
"1811",0,"1811",0.009
"1812",0,"1812",0.003
"1813",0,"1813",0.003
"1814",0,"1814",0.024
"1815",0,"1815",0.09
"1816",1,"1816",0.099
"1817",0,"1817",0.002
"1818",0,"1818",0.007
"1819",0,"1819",0.003
"1820",1,"1820",0.284
"1821",0,"1821",0.058
"1822",1,"1822",0.276
"1823",0,"1823",0.02
"1824",1,"1824",0.124
"1825",1,"1825",0.134
"1826",0,"1826",0.018
"1827",0,"1827",0.057
"1828",0,"1828",0.084
"1829",0,"1829",0.076
"1830",1,"1830",0.27
"1831",0,"1831",0.006
"1832",0,"1832",0.04
"1833",0,"1833",0.008
"1834",0,"1834",0.075
"1835",0,"1835",0.013
"1836",0,"1836",0.011
"1837",0,"1837",0.04
"1838",1,"1838",0.104
"1839",1,"1839",0.72
"1840",0,"1840",0.043
"1841",0,"1841",0.07
"1842",0,"1842",0.006
"1843",1,"1843",0.191
"1844",1,"1844",0.11
"1845",0,"1845",0.016
"1846",0,"1846",0.013
"1847",0,"1847",0.066
"1848",1,"1848",0.103
"1849",1,"1849",0.103
"1850",0,"1850",0.013
"1851",1,"1851",0.108
"1852",0,"1852",0.009
"1853",1,"1853",0.167
"1854",0,"1854",0.002
"1855",0,"1855",0.077
"1856",0,"1856",0.076
"1857",1,"1857",0.572
"1858",0,"1858",0.028
"1859",0,"1859",0.071
"1860",0,"1860",0.063
"1861",1,"1861",0.195
"1862",1,"1862",0.101
"1863",0,"1863",0.014
"1864",0,"1864",0.016
"1865",1,"1865",0.38
"1866",0,"1866",0.006
"1867",0,"1867",0.005
"1868",1,"1868",0.332
"1869",0,"1869",0.013
"1870",0,"1870",0.025
"1871",0,"1871",0.054
"1872",0,"1872",0.048
"1873",0,"1873",0.002
"1874",0,"1874",0.068
"1875",0,"1875",0.006
"1876",0,"1876",0.006
"1877",0,"1877",0.056
"1878",0,"1878",0.042
"1879",0,"1879",0.083
"1880",0,"1880",0.008
"1881",0,"1881",0.003
"1882",0,"1882",0.039
"1883",0,"1883",0.013
"1884",0,"1884",0.01
"1885",0,"1885",0.057
"1886",1,"1886",0.172
"1887",0,"1887",0.022
"1888",0,"1888",0.012
"1889",0,"1889",0.021
"1890",0,"1890",0.009
"1891",0,"1891",0.007
"1892",0,"1892",0.006
"1893",1,"1893",0.238
"1894",0,"1894",0.009
"1895",0,"1895",0.024
"1896",1,"1896",0.117
"1897",1,"1897",0.187
"1898",0,"1898",0.029
"1899",0,"1899",0.078
"1900",0,"1900",0.007
"1901",0,"1901",0.007
"1902",0,"1902",0.028
"1903",0,"1903",0.041
"1904",0,"1904",0.076
"1905",1,"1905",0.228
"1906",0,"1906",0.046
"1907",0,"1907",0.003
"1908",1,"1908",0.578
"1909",1,"1909",0.137
"1910",0,"1910",0.044
"1911",0,"1911",0.027
"1912",1,"1912",0.126
"1913",0,"1913",0.008
"1914",0,"1914",0.001
"1915",1,"1915",0.538
"1916",1,"1916",0.213
"1917",1,"1917",0.244
"1918",0,"1918",0.011
"1919",0,"1919",0.026
"1920",1,"1920",0.114
"1921",0,"1921",0.003
"1922",0,"1922",0.029
"1923",1,"1923",0.274
"1924",0,"1924",0.021
"1925",0,"1925",0.017
"1926",1,"1926",0.134
"1927",0,"1927",0.091
"1928",0,"1928",0.002
"1929",0,"1929",0.025
"1930",0,"1930",0.051
"1931",0,"1931",0.004
"1932",0,"1932",0.044
"1933",0,"1933",0.03
"1934",0,"1934",0.072
"1935",0,"1935",0.026
"1936",0,"1936",0.056
"1937",0,"1937",0.014
"1938",0,"1938",0.089
"1939",0,"1939",0.017
"1940",1,"1940",0.121
"1941",0,"1941",0.001
"1942",0,"1942",0.008
"1943",0,"1943",0.002
"1944",0,"1944",0.009
"1945",0,"1945",0.079
"1946",0,"1946",0.062
"1947",1,"1947",0.131
"1948",1,"1948",0.707
"1949",0,"1949",0.025
"1950",0,"1950",0.055
"1951",0,"1951",0.016
"1952",1,"1952",0.254
"1953",0,"1953",0.013
"1954",1,"1954",0.25
"1955",0,"1955",0.011
"1956",0,"1956",0.024
"1957",0,"1957",0.022
"1958",0,"1958",0.013
"1959",0,"1959",0.037
"1960",0,"1960",0.044
"1961",1,"1961",0.255
"1962",0,"1962",0.003
"1963",0,"1963",0.015
"1964",0,"1964",0.087
"1965",1,"1965",0.135
"1966",0,"1966",0.006
"1967",0,"1967",0.063
"1968",0,"1968",0.026
"1969",0,"1969",0.023
"1970",0,"1970",0.033
"1971",0,"1971",0.079
"1972",0,"1972",0.009
"1973",1,"1973",0.119
"1974",0,"1974",0.035
"1975",0,"1975",0.015
"1976",0,"1976",0.012
"1977",0,"1977",0.004
"1978",0,"1978",0.044
"1979",0,"1979",0.003
"1980",0,"1980",0
"1981",0,"1981",0.037
"1982",0,"1982",0.041
"1983",0,"1983",0.004
"1984",0,"1984",0.056
"1985",0,"1985",0.02
"1986",0,"1986",0.009
"1987",1,"1987",0.283
"1988",1,"1988",0.179
"1989",0,"1989",0.031
"1990",0,"1990",0.067
"1991",0,"1991",0.025
"1992",0,"1992",0.041
"1993",1,"1993",0.586
"1994",0,"1994",0.096
"1995",1,"1995",0.122
"1996",1,"1996",0.323
"1997",0,"1997",0.065
"1998",0,"1998",0.016
"1999",0,"1999",0.036
"2000",0,"2000",0.07
"2001",0,"2001",0.008
"2002",0,"2002",0.023
"2003",0,"2003",0.091
"2004",1,"2004",0.307
"2005",0,"2005",0.082
"2006",0,"2006",0.023
"2007",0,"2007",0.02
"2008",1,"2008",0.119
"2009",0,"2009",0.002
"2010",0,"2010",0.024
"2011",0,"2011",0.061
"2012",0,"2012",0.079
"2013",0,"2013",0.017
"2014",0,"2014",0.015
"2015",0,"2015",0.055
"2016",0,"2016",0.01
"2017",0,"2017",0.024
"2018",0,"2018",0.064
"2019",0,"2019",0.05
"2020",1,"2020",0.134
"2021",0,"2021",0.023
"2022",0,"2022",0.029
"2023",0,"2023",0.009
"2024",0,"2024",0.014
"2025",0,"2025",0.009
"2026",1,"2026",0.12
"2027",0,"2027",0.029
"2028",0,"2028",0.03
"2029",0,"2029",0.003
"2030",0,"2030",0.05
"2031",0,"2031",0.027
"2032",1,"2032",0.207
"2033",0,"2033",0.011
"2034",1,"2034",0.108
"2035",1,"2035",0.136
"2036",1,"2036",0.149
"2037",0,"2037",0
"2038",0,"2038",0
"2039",0,"2039",0.063
"2040",1,"2040",0.115
"2041",0,"2041",0.008
"2042",0,"2042",0.013
"2043",0,"2043",0.045
"2044",0,"2044",0.019
"2045",0,"2045",0.01
"2046",0,"2046",0.004
"2047",0,"2047",0.02
"2048",1,"2048",0.116
"2049",1,"2049",0.098
"2050",0,"2050",0.011
"2051",0,"2051",0.05
"2052",0,"2052",0.012
"2053",0,"2053",0.011
"2054",0,"2054",0.012
"2055",0,"2055",0.055
"2056",0,"2056",0.091
"2057",0,"2057",0.003
"2058",0,"2058",0.027
"2059",0,"2059",0.019
"2060",0,"2060",0.002
"2061",0,"2061",0.044
"2062",1,"2062",0.529
"2063",0,"2063",0.043
"2064",0,"2064",0.069
"2065",0,"2065",0.013
"2066",0,"2066",0.039
"2067",1,"2067",0.441
"2068",0,"2068",0.002
"2069",0,"2069",0.027
"2070",0,"2070",0.01
"2071",0,"2071",0.022
"2072",0,"2072",0.023
"2073",0,"2073",0.01
"2074",0,"2074",0.028
"2075",0,"2075",0.007
"2076",0,"2076",0.003
"2077",0,"2077",0.029
"2078",0,"2078",0.086
"2079",0,"2079",0.057
"2080",0,"2080",0.044
"2081",1,"2081",0.558
"2082",0,"2082",0.059
"2083",0,"2083",0.052
"2084",1,"2084",0.108
"2085",0,"2085",0.003
"2086",0,"2086",0.027
"2087",1,"2087",0.753
"2088",0,"2088",0.01
"2089",1,"2089",0.139
"2090",0,"2090",0.011
"2091",1,"2091",0.133
"2092",0,"2092",0.003
"2093",0,"2093",0.024
"2094",0,"2094",0.022
"2095",0,"2095",0.026
"2096",0,"2096",0.02
"2097",1,"2097",0.136
"2098",0,"2098",0.015
"2099",0,"2099",0.008
"2100",0,"2100",0.003
"2101",0,"2101",0.011
"2102",0,"2102",0.047
"2103",1,"2103",0.163
"2104",0,"2104",0.039
"2105",0,"2105",0.043
"2106",1,"2106",0.335
"2107",0,"2107",0.064
"2108",0,"2108",0.004
"2109",1,"2109",0.115
"2110",0,"2110",0.044
"2111",0,"2111",0.008
"2112",1,"2112",0.155
"2113",0,"2113",0.023
"2114",0,"2114",0.004
"2115",1,"2115",0.213
"2116",0,"2116",0.037
"2117",0,"2117",0.017
"2118",1,"2118",0.12
"2119",1,"2119",0.118
"2120",0,"2120",0.048
"2121",1,"2121",0.099
"2122",1,"2122",0.376
"2123",0,"2123",0.049
"2124",0,"2124",0.006
"2125",0,"2125",0.002
"2126",0,"2126",0
"2127",0,"2127",0.003
"2128",0,"2128",0.04
"2129",0,"2129",0.013
"2130",1,"2130",0.236
"2131",1,"2131",0.097
"2132",0,"2132",0.083
"2133",0,"2133",0.011
"2134",0,"2134",0.008
"2135",1,"2135",0.107
"2136",0,"2136",0.042
"2137",1,"2137",0.134
"2138",0,"2138",0.01
"2139",0,"2139",0.036
"2140",1,"2140",0.256
"2141",1,"2141",0.16
"2142",0,"2142",0.004
"2143",0,"2143",0.019
